Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
2,1,3.012339592294598,0,1,443,-78.22070150538715,345.77533796918203,197.32411510535866,0.9961492600741998,2,1
1,1,2.991562080196819,0,1,532,94.43376125645361,130.1648346984772,360.854846245813,0.992476120458594,1,1
1,1,-0.03083618389232334,1,0,108,2380.3478992960213,65.66629422902422,193.3535414370903,0.9940899499825215,2,1
1,1,1.8910518646900178,0,0,276,7044.914797313355,128.2801995494126,361.3069819598706,0.9957221836734116,0,1
0,0,0.02532417694162155,0,0,74,2232.094425640034,67.74025875480027,359.3818881015992,0.9951251045328491,1,1
1,0,0.024477645106821943,0,0,119,2462.4000614085585,121.51530263865416,361.7401192602623,0.9925399513583187,1,1
0,0,0.00596993869042485,1,0,22,2485.768716090121,89.99943237911738,360.1861240857198,0.9939124954693352,0,1
1,1,0.0009196011786404743,0,0,156,2250.328171165639,116.86203258837205,360.48058608021523,0.9991543937526508,2,1
1,1,-0.0072295783598956866,0,0,311,2100.4007373263203,117.17060416085741,358.84768100925095,0.9971402227046487,0,1
2,0,2.792434983867992,0,0,137,-56.33674328759878,104.59891475788109,361.3527490447523,1.0023944254148385,1,0
1,0,0.0041929761064347995,0,0,77,7837.30109468837,138.57571413623026,207.0724892252548,0.9844965270234546,1,1
1,0,-0.01560378749237781,1,0,110,1807.3198184093394,109.52818166543834,362.9157293409496,0.9968567590094952,2,1
0,0,0.005971960072579576,0,0,211,2381.2983304587087,94.41433147062544,359.66516076135366,0.9939279851803472,1,1
1,1,-0.001126366509803673,0,0,453,-9.58007909762158,106.82085845154404,360.09738928174886,0.9992952813775035,0,1
1,1,2.99800675152645,0,0,464,89.15354290149271,262.8550783675579,361.1459277460586,0.00977216859783174,1,0
1,1,1.0267877466233821,0,1,416,116.1524190888561,146.19036265355805,179.43476380520343,-0.08533975534815236,0,0
1,0,0.020946210335279967,0,0,412,225.18652172916387,125.88674578874965,186.5569642640357,-0.02416532844353756,2,0
0,1,0.011082098486419112,0,0,382,56.6837612012294,134.77421128605693,359.5397188190509,1.0012664193824774,1,1
1,0,-0.014111878636570405,1,0,104,1921.7541672521752,100.09832575899289,359.0114191218172,0.9837650298221067,2,1
1,1,3.0926634134944626,0,1,506,35.883800429355716,200.15898985492723,360.3356482210628,0.9887978960422243,1,0
1,1,0.9868136592851958,0,1,503,81.59103003786528,700.1756035003623,359.9724576740317,1.0001745372989188,2,1
1,0,0.0016386410088696905,0,0,109,4257.058046995146,73.13433565708453,360.00247881742376,-0.08878549385688889,0,0
1,0,-0.0349868981710701,1,0,104,2486.2760966247415,89.32947453303308,362.1346831567848,0.9934379553904358,1,1
1,1,0.013113650981326387,0,0,292,224.67627125698496,89.16114273544193,360.4914997636845,0.9963202494245091,1,1
2,0,-0.04281668334888236,0,0,125,4711.84569351032,80.50523989942808,360.321641356201,1.0032281031343508,0,1
1,1,0.9608317479638298,0,1,451,79.23119942028521,252.20592233512951,360.82503845267405,0.004003847507750739,2,0
1,0,0.0367321143712202,1,0,95,1736.4001962644827,85.21268666894389,360.99468192282876,0.989563403660112,0,1
2,0,-0.0049057205328121144,0,0,325,74.11927581991029,90.78623540268734,358.44389258175573,0.9967250064584487,0,0
1,0,-0.004058459505666256,1,0,303,2777.8695064711346,50.039417758851414,359.18999970170836,1.0023206604702606,1,1
1,1,1.9815729919236418,0,0,180,2188.9882994649397,134.13468082220993,358.6385516703428,0.9884087941048777,2,1
0,0,-0.0011788607373710643,1,0,267,48.31325733960518,68.69192866966381,361.1437355413711,0.9961054790147525,2,1
1,1,0.9874669600063205,0,0,280,4331.895783884596,146.6230440803679,359.96349429389136,0.9914578719347787,0,1
1,0,0.012890470920091442,0,0,241,1692.372347347686,81.11141431393852,359.5769607212833,0.9985572685545594,0,1
1,0,2.9500297229009607,0,0,522,380.1976071122577,175.39854306788706,359.65469715439656,-0.035889136553480805,2,0
0,0,0.020074926280176576,1,0,118,1939.967432823947,80.59945759882018,187.2488710183372,0.9966075826959401,0,1
1,1,1.8946424356080165,0,0,298,203.7234186785365,144.42075527753914,362.3523632557976,0.9942989289214904,1,1
0,0,0.007022371481377843,1,2,100,-44.04050001128054,117.0180701811692,361.1188395734082,0.9907004967251154,0,1
1,1,2.793161305661156,0,0,455,391.9670343936496,285.95991644199955,359.62530841968606,1.0087172170938374,0,0
0,0,0.9562595543689024,1,0,220,6.755283422183509,88.6424060182772,362.2711663663726,0.9872462757962828,0,0
1,1,-0.05612388214569076,0,0,219,68.91518043081005,102.06080010555281,360.44112253754577,1.0001962871765122,1,1
1,0,-0.008646819492889188,1,0,330,1832.9264721340146,33.98475850553365,359.6981981200797,1.0037167173526254,0,1
1,1,1.0319695798964699,0,0,481,-133.95440985370544,101.22587598838533,361.6229080997618,0.994622572882377,0,1
0,0,-0.04530439458060624,1,0,128,-150.68108071153213,108.73630428018572,361.52743430823796,-0.047563555997332606,0,0
0,0,0.004969259379723246,1,0,183,-188.27506852866065,49.1224006777375,484.4072671294281,-0.059892372375288036,2,0
1,1,2.9563996695750028,0,0,332,111.62513206787871,108.53576747287421,358.4208638547417,1.003709128956342,1,1
1,1,0.009163610141248711,0,0,138,10004.376314423624,191.69634620198676,360.1910524061871,1.000894379434957,2,1
1,1,2.8311077375365428,0,0,515,-97.70493738452618,263.5860526369315,359.95207219075877,0.9990542030685003,1,1
1,0,-0.030116097845631042,1,0,192,2233.525852474176,123.60337095010638,362.0411908810784,1.0045629951226387,0,1
1,1,1.0307205529181616,0,0,449,304.1958353879475,185.59016251740292,360.80143306241933,1.0006331054884923,2,1
0,0,1.0046059471997035,1,0,60,2016.252409212405,76.92814387054136,489.2340393150371,0.9995075975501624,0,1
1,0,1.0133385304670224,1,0,66,-7.216503962216427,79.94610098028568,359.01981919169305,0.9978179319031042,2,1
1,1,0.008269193528409685,1,0,68,2402.228516825673,64.71572141672607,361.11260326955755,0.9950634065368241,0,1
1,2,3.0074497628883035,0,0,130,114.12650110153729,108.94455982374707,359.52216080628966,0.9978483961998739,1,1
1,1,0.018569847709060935,0,0,270,2724.1265742694513,119.74097697098404,359.58885493167907,0.9949810817106461,1,1
1,1,0.9274186690171599,0,0,315,4122.940243088847,158.37455722106682,360.5005327238513,0.9980135976747343,2,1
1,0,-0.012452841648525883,1,0,104,1896.1977076572,82.57086369147474,362.79326240352503,0.9921912287940838,0,1
0,0,0.01676708754878049,1,0,112,2179.2561063452054,63.982306056566415,361.8588095780152,0.9939247835932079,0,1
1,1,0.013232142033238331,1,0,321,1670.4819939187435,139.20725617857337,360.6987582201078,0.9874666804737411,2,1
1,1,-0.036179614932731106,0,0,467,4886.905010385853,209.96920236230415,359.64967289679566,0.9873394967303639,0,0
1,1,0.025018514064415995,1,0,246,3477.5607118995426,76.10550974276245,361.0694632928088,1.0039105056135817,2,1
0,0,-0.020152142207528107,0,0,57,1976.2978579675425,110.97221996520189,359.7778908166922,1.006630321827839,0,1
1,1,-0.027053257908560092,0,0,431,1933.6755334960217,164.87054970983235,361.2582363586296,1.0032854693671074,1,1
1,0,-0.0217188367943511,0,0,252,2032.007504235512,98.9103059826774,200.12906907974414,0.994006512337022,1,1
2,0,-0.004759193190683611,0,0,67,185.4216100166537,83.72767342451777,360.3534893198984,0.9968777012376379,0,1
1,1,2.747744147397133,1,0,287,185.6472273317275,200.31594536338108,358.9727885805137,0.9899532901251622,0,0
1,1,1.0090939239187806,0,0,308,98.99707408732925,105.51761995392566,359.0572335466672,0.9941781012410568,1,1
1,1,-0.02694756189591603,1,0,301,5204.618205406078,138.76194385391545,359.1982476941035,0.9913650551663603,0,1
1,1,-0.005769434853478143,0,0,96,2011.9038131455925,95.0372929315026,359.661112738869,0.985964542006726,0,1
1,1,0.009755470934492432,1,0,42,2432.8165616651268,98.54296482914978,199.4877468012096,0.9911539388605126,1,1
1,1,0.009376717219068015,0,0,405,5177.839080805936,115.33951214999153,360.0916008976673,0.9877693732801268,1,1
0,0,-0.01423377029149429,0,0,306,184.10631622592965,56.83899780708818,360.5948332037973,0.9951824107606421,1,1
1,1,1.0414990528974195,0,1,425,346.4435336142362,246.3393196725512,358.87376099664164,0.9877203120318531,1,1
1,1,-0.007280188143992393,1,0,192,4374.192403715004,141.43719632691798,361.4105341522547,1.0005535485152293,1,1
1,0,0.019943726728344654,1,0,110,4118.432161129513,68.66775569012671,491.9214453816231,-0.07619202594056379,0,0
2,0,-0.06513155832142546,0,0,134,33484.78918157675,104.132254837071,359.0502829815361,-0.09841654977266563,2,0
1,1,3.1470312199395174,0,0,269,8966.924183348092,141.71608530750595,360.74793933171685,0.9969378170366727,2,1
1,1,1.0297527458764806,1,0,202,25.178072225743108,76.54158735576377,90.62013211825783,0.9915295768742488,0,1
0,0,0.029568857217764713,1,0,271,2729.0356182430523,94.43454294592013,360.39420711161904,0.9893439699720619,0,1
0,0,0.012536853443327136,1,0,79,1661.6464252756768,74.44616276934664,359.94306591622313,0.9971257533259693,0,1
1,1,2.0111746048716572,0,0,104,1561.3608248848495,78.95706292571401,199.08458322968443,1.0039330387171181,0,1
0,0,-0.029574298590047027,1,0,107,216.62038470891562,71.86812322345136,359.19694506464515,1.0043979537023398,0,1
1,1,0.9406148805168463,0,1,456,124.70279987532994,465.1755439690031,360.0650826470807,0.9933461264723242,0,0
1,0,0.005708033746105572,1,0,335,2077.0026253084434,95.55448268814624,360.40818909265136,0.990003892657951,0,1
0,0,-0.04314139471664351,0,0,352,3942.557954701229,139.4753439778376,362.26757060965684,0.9819033951724244,1,1
1,0,-0.026951528938296065,1,0,103,1895.8605175312373,94.39045457106938,361.4552025336954,0.9887971898681094,2,1
2,0,1.0140986271697363,0,0,455,-125.09846022692484,72.05999682232547,360.40067296229415,0.9884424920988807,2,1
1,1,-0.0355589743976002,0,0,164,2993.3388223043276,144.3427691876501,192.18887702545962,0.9940510766844007,1,1
1,1,1.0089485670545872,0,1,448,133.0171733213766,191.36122006245265,358.95748615250744,0.9842682592162443,0,0
1,1,1.9862317389131958,0,0,288,175.53173769916302,119.5312768181935,360.7769567381318,1.0027267943949516,1,1
1,1,1.0264026149337828,0,0,70,2174.84752984164,114.00884436684305,359.99692370027753,0.9861820654541225,0,1
1,1,2.117557677012265,0,0,466,249.25841136136657,142.50551716392295,361.10496532114996,0.9922396294918512,0,1
1,1,0.9839043259502723,0,1,477,53.86598196767573,78.23634916722149,187.99838547338794,0.9952470068476276,2,1
1,1,-0.023224452302784415,0,0,323,2212.71234327504,136.25762248531433,362.63717299056793,0.9854759240691358,0,1
1,1,0.04526397361054064,1,0,128,1626.0329473391516,89.39353797823242,514.4596037130083,0.9922707839696774,0,0
1,0,-0.003498914275052761,0,0,95,1860.1041869959695,143.36255394934346,360.4127319955467,0.9942659390852376,0,1
0,0,-0.004403743636588119,0,0,275,1396.0217505130743,77.16078928943986,358.94719681906014,0.995191062385368,0,1
0,0,0.023615158563154298,0,0,475,-141.87652715983708,152.06651615445995,168.3921550459533,-0.09126790469854681,0,0
1,1,2.017086033393928,0,1,477,28.53045608242578,135.27358115919068,207.41169804364517,0.9833108339053508,1,1
0,0,-0.009424319479907108,1,0,117,1665.1059148235572,71.6995366593649,358.1648947384826,0.9926437475473167,2,1
1,1,0.9644278519178224,0,1,409,231.68130229890903,367.8036863891057,360.72061177142433,0.9984013035048639,0,1
0,0,-0.01613845708577659,1,0,22,244.64033456821775,79.71689137441456,361.1363055073299,0.9972804448818957,1,1
1,1,1.8866916336200963,0,0,149,1967.5038253208572,71.30921602699894,361.15357323764795,-0.0366527726578188,0,1
1,1,-0.019362224807487702,1,0,240,1803.7497198280998,109.23389652583643,195.86655101959263,1.0026198405067424,0,1
1,1,3.136180865167658,0,1,483,216.7273727111467,274.6666848815925,359.4430485228329,0.9873643189488684,0,0
1,0,0.017080980514652008,0,0,287,2760.212233720086,164.2990235386842,359.81725242886665,0.9886692454006506,1,1
1,1,0.0030547638912269996,0,0,450,-31.47368964273796,72.2803583648014,360.6508329615598,0.9866845430505365,1,1
0,0,2.9577246746798944,0,0,259,-35.45848847656185,75.24242512207036,358.82320303760184,-0.04440132231167981,0,0
1,1,3.0997562744933758,0,1,456,4522.357385045982,456.1573369315131,361.305945856168,0.9839148349407847,0,1
1,1,-0.015956844430184105,1,0,119,2248.2751830134807,73.66304269547115,184.55325867834213,0.9873947617975831,0,1
1,0,-0.009863104459230393,1,0,301,2487.197531322087,132.17842415525178,360.05840338722146,1.0033329000672844,0,1
1,1,-0.0341775035173413,1,0,334,1522.7252815620564,136.79881652476166,182.99062372866825,0.998517489974945,0,1
0,0,0.021648188023423436,0,0,86,-0.5076259946631847,63.60769372955099,358.48233714461225,-0.04979628226406872,0,0
0,0,3.084191125470834,0,0,280,28.1857316627502,59.72804986391715,359.9693044946753,0.9872882088516293,2,1
0,0,0.03056730297739898,1,0,134,60.51847116971,29.176906194541402,358.56631694789013,0.015528395627460067,2,0
1,0,2.8391285005753284,1,1,513,54.952259429639355,158.99865709799508,358.7387642273782,-0.05609260272227512,0,0
0,0,-0.028973330022137297,1,0,134,355.18950709488536,123.90921640633223,361.270212156773,1.0039065011501138,1,1
1,1,2.9673710160071076,0,0,469,212.14136866252798,94.26773974730084,360.39360101262884,0.9822599357387116,2,1
1,0,1.0665373106801723,0,1,513,-38.18515733500482,90.44540907979015,359.7066179149424,-0.07131819159724989,0,0
1,1,-0.01586970717405864,0,0,484,-41.257137347628785,102.73871424042989,359.11830852185915,-0.02777679657805661,1,0
1,0,1.0172406088691124,0,0,513,159.2681419916889,111.28416547235489,193.2685268912388,0.9865779623336906,0,0
1,1,1.0058333615794235,0,1,257,175.16747050711436,241.80833556288755,193.2353448961497,0.9965750974468796,0,1
1,1,-0.03528940432888053,0,0,320,1890.4881080011498,120.95829310114027,359.07303746620613,0.9950345659694055,1,1
1,1,-0.0068182165198410315,0,0,138,105.43951856172025,131.3808420661785,358.653927102476,1.0030104651320244,1,1
0,0,-0.026855718079346627,0,0,475,10.683358491543355,70.99842385465578,361.3119002877896,0.9960502320482042,1,1
1,1,1.0546722242124018,0,1,386,462.45348931634135,352.4260560761272,359.69956293743604,-0.01584404375950082,0,0
1,1,-0.023662231262188322,1,0,165,-76.97315765230309,57.862140994663974,360.5155871372432,-0.017520167277567306,0,0
1,1,0.003008601664156571,1,0,325,2036.0437738052633,118.9176814688095,359.0546613216844,0.985999898319718,1,1
1,1,1.03734669349251,0,1,392,244.04210815937356,270.6386358316322,358.14841730818534,0.9863227349410968,0,0
1,1,-0.008162984882572001,0,0,375,308.4286657287475,508.96878452507303,361.73506550188443,0.9959511593904177,1,1
1,1,0.041831748334156676,0,0,419,187.76827412517298,418.84301807623933,360.6792077235694,0.9937495606695703,2,1
0,0,-0.034362855066123896,0,0,121,205.8643366289191,62.41285722809069,362.04878261665976,-0.029385291166231592,2,0
1,1,-0.04275714821113141,1,0,146,2765.026415085216,121.60141798169504,361.3248260933196,0.984036047942347,1,1
1,1,1.0068700911330077,0,1,485,117.99631553554687,433.458449673941,358.997675618043,0.030498159959195574,0,0
1,0,2.7795264852836636,1,0,489,4692.3394564535865,91.12424481746552,359.21450377103224,0.007433334094696653,0,0
1,1,1.935964076939926,0,0,282,2040.6007603633975,125.5727991596318,176.12047411198463,0.9980522709976362,1,1
1,1,-0.042240508304147,1,0,97,-117.55439292658208,73.92976714970641,359.60521351351184,0.9981740239198921,0,1
0,0,-0.01887447527507956,0,0,177,2535.5359832549143,85.91352405041482,360.22177459335734,-0.0874412430903436,2,1
1,1,2.741192356894016,1,1,446,216.43480852210612,262.3591610049464,176.39951079089022,-0.019934735210335446,0,0
1,0,0.9691003787424102,1,1,524,28.57504167953848,133.04951900178744,361.6987236659731,0.0030682521694621453,1,0
1,1,0.0302140768945036,0,0,438,1934.4702118733883,73.51455284699679,362.5555039153049,1.0001806955562442,1,1
1,1,-0.01425024030284303,0,0,381,7.074391511376105,83.90172713988201,360.9653157092845,0.9825929761793246,2,1
1,1,-0.017544794260934235,0,2,296,2154.046368143971,172.79185516095603,361.0074233972732,0.9904825864688638,0,1
1,1,2.813789399433732,0,0,451,27935.789086932382,137.54163758850498,358.8160897304917,-0.03614522604031085,1,0
1,1,0.9683708891189918,1,0,288,4254.1109736322915,167.41229306332355,361.1834705085293,0.9906163300936965,2,1
1,1,-0.005558915597181659,0,0,162,2673.5903822932396,144.7978303473426,360.352832456162,0.9960293386670773,0,1
1,1,-0.015552564065632334,1,0,268,153.89779997163438,113.6203180021141,359.8166560514771,1.0028785223999575,1,1
0,0,3.0409762973297063,0,0,406,2585.7777170857216,142.83630047297024,361.2123518775627,0.9949883155321455,0,1
1,1,-0.017071416160688174,0,0,202,2370.2665388058754,100.42865691489085,358.4252408076382,0.9890559134176627,0,1
1,1,2.9676062246068513,0,0,451,-11.067695411897228,135.63696803225326,361.2899324616044,0.9873467290641368,2,0
2,0,0.012922822868583853,1,0,493,42.13710628913107,102.31018092896088,358.6716888678482,-0.015119528220944511,2,0
1,0,0.013225054657325363,1,0,209,25680.449639888415,102.91043374385058,358.5890286878635,0.98961846044564,0,1
0,0,-0.009033329789070302,1,0,150,94.14539291947308,82.65676131388034,360.0331134939314,-0.019263592973811694,2,0
1,1,2.7684443501475484,0,1,442,13.02594668229391,166.48338687909512,361.1065438403139,0.9881827003617967,0,1
1,1,-0.00019405254639464058,0,0,284,2015.8033768631767,111.6765844855167,361.8112922148537,0.9923462682300255,2,1
1,1,0.017700355411819822,0,0,366,2307.352005413425,117.71464280593653,358.27269408901475,0.997389534897212,1,1
1,1,1.9621553298454195,1,0,280,6359.702461509294,139.78667896347932,361.03199154029056,0.9893220438608827,0,1
1,1,0.9453935487896996,0,0,116,-142.8440134511634,79.92708979940187,358.34087959681324,0.9985206464343844,2,1
1,0,-0.004675934470786914,0,0,375,184.26834832892453,136.0203051997383,361.6583281068392,0.9903373397437707,0,0
1,1,2.8941085476849153,0,1,486,260.2414338717916,171.6439140561822,360.7331867756505,0.9813620730405993,0,0
1,1,0.009874668068811134,0,0,297,2321.774117562375,99.66352886404908,197.05325888593026,0.9984146076218673,0,1
0,0,0.01682159750394294,1,0,81,155.7466642075594,39.68855342953218,359.83989551071284,-0.03886596611194088,0,0
1,1,2.957942718368259,0,0,185,451.08474723078325,85.44590670880027,360.4614232338571,0.9920887274229329,1,1
1,1,1.9650463357652486,0,0,360,2387.437784710688,148.09527080096177,198.09586863259608,0.9854264422902093,0,1
1,1,2.037169839639454,1,1,355,1690.1498738954533,127.98416489844989,360.95790769786595,0.9931046476549857,0,1
1,0,-0.03282726154085543,0,0,106,1940.0268467734634,64.96333149823204,472.8273469984872,0.9916256998665608,2,1
1,1,2.0058299891221374,0,0,280,249.8815140681809,152.43930349328758,362.27366584733807,0.9934857515753899,0,1
1,1,-0.030547512229357313,1,0,81,2086.6388420481903,115.90989187191074,360.2737565447138,0.9993227397541454,2,1
1,1,-0.022889472254673165,0,0,205,2586.5291672061057,118.07664333073643,360.0047543222479,1.004574889990842,0,1
1,1,3.0714970972986495,0,1,513,31.503058521814822,102.83197139694529,361.53490015071674,1.004237981461678,2,1
1,1,2.0119644970825146,0,0,396,4384.743796602718,184.1028520390721,361.9182441279308,0.9964181026425846,1,1
1,1,3.0794445488400712,0,0,98,5296.679788233176,170.37205085577915,308.3790302353797,0.9900184912208698,0,1
0,0,2.767607554784328,1,0,45,2067.7899873981823,79.72021940520918,190.32779968925385,1.0056804690441474,1,1
1,1,0.019254527361640496,1,0,5,2387.888055650654,98.38782580466716,360.58103460011483,1.003184702684899,1,1
1,1,0.9371376569423939,0,0,125,2248.3753072322193,286.1482009269635,362.5428360519101,0.9934413245947455,1,1
0,0,-0.01888834123877775,1,0,139,84.00475930104737,77.44467720180069,360.73070775664934,0.9935102048377558,0,1
1,1,1.9814509913239933,0,0,226,180.03505731593992,280.2634055988739,360.51639815933805,0.9909858138793662,1,1
1,0,0.9906704303706699,0,1,502,88.79302956521882,173.66178970823998,169.05778457008094,0.9966386679944903,0,0
1,1,0.007151107120298714,0,0,76,8372.017833773652,165.63076834145363,360.11724514709397,0.990874244320107,1,1
1,1,0.008698567353648455,0,0,373,1591.6810652834652,135.93212156445585,359.8686999848114,0.9873723824257711,0,1
1,1,0.9640973370579407,0,0,289,167.05309104219626,134.88109960200188,361.14949731839624,0.984079291188713,1,1
1,1,-0.00963732821755834,1,0,222,135.5037199162296,81.2807996054157,311.9859097525427,0.991472171464698,1,1
1,1,1.9879309538646388,0,0,383,6045.016774011869,157.0211595613896,361.3605865840154,0.9863995869178838,1,1
1,1,-0.009039908746314336,0,0,136,1977.8553858207497,99.76076015270556,361.2109682672794,0.9864647037090973,1,1
1,0,-0.05055712451719761,0,2,129,88.91363229809572,151.09083820476732,359.99337183707644,1.000921384024063,0,1
1,0,-0.004543065594601967,0,0,223,2003.086727348812,99.14474165262403,290.24594944140114,0.9933291123376962,2,1
1,0,0.03591312565069427,1,0,117,2514.0252530864714,76.77800148263796,360.07503245064527,0.9898053873125974,0,1
0,0,0.9793995936368962,0,0,394,32.92672700029866,131.90650184530983,361.16762263044836,0.9944964449288108,2,1
1,1,2.8024313071634386,0,0,485,240.71256881844133,742.6914121762222,358.4739531148356,0.9986843536120876,1,0
1,1,-0.07549804386908848,0,0,318,1512.9335784780196,79.00464688049591,361.4158244370677,0.9976609354871055,1,1
1,0,0.0292209434707486,0,0,258,2333.156862460638,90.81206864335056,360.26471328853745,0.9863802375487701,2,1
1,0,-0.035514040808004625,1,0,109,-26.429528430602602,103.14245142728541,361.4225037944681,-0.02529994340713801,1,0
1,1,2.98353187632492,0,2,474,124.56538260771396,92.31416730931807,360.5630740242163,0.989124662244844,1,1
1,1,0.9363280909781103,0,0,148,172.2488009524762,151.51947250475698,198.03408087516965,0.9942692096036985,1,1
0,0,0.004702035707413779,0,0,358,232.0868183273817,85.66489719812125,360.8032394376946,0.9886308987576633,0,0
2,0,-0.00915116097845448,1,1,546,56.35864491957473,147.610038178918,301.386927133311,0.08269741995190913,2,0
1,1,2.0274794967827976,1,0,332,4872.488238042419,167.86449670691997,361.2662191258175,0.9990453863681363,1,1
1,0,0.002887198145241958,0,0,375,5692.325495865603,99.98438087016655,362.36712049383885,0.9882890519687823,1,1
0,0,0.018951954332515775,1,0,118,1933.3317717580564,84.39835655179594,193.806020884755,0.9950495270416488,1,1
1,1,0.005653316293188488,1,0,352,1927.1640243490415,128.35377657229722,361.6629221646454,1.0038077664541667,0,1
0,0,0.018912144265676764,1,0,115,4190.896942919684,64.70014164222002,360.1265964165259,0.9962261752793573,0,1
1,1,2.986124152411977,1,0,467,-43.183587494865684,112.55284810815543,177.6758616342778,-0.009252008663071859,0,0
1,0,0.05745704517440465,0,0,225,2073.72792581751,96.36176656078423,360.9997482531762,0.9864279390151456,1,1
1,1,-0.04149547532361814,1,0,54,2323.688383551862,62.722956251951096,359.4999506012006,0.9931382529140452,0,1
1,1,-0.01322438910517039,0,0,289,1923.563270647033,127.24296711041659,359.4296731610102,0.995535670394384,0,1
0,0,0.0009304272018931289,1,0,170,1700.5371566964407,89.43544591911427,97.53407764675771,1.0070387250311468,2,1
1,0,-0.05561929874331201,1,0,224,1966.1940108145384,111.77125778084863,360.19850931823225,0.9982110115248443,0,1
1,1,1.8903225687680512,1,0,104,1511.75916402278,133.03414923750051,200.18076479962696,0.9974772544671467,2,1
1,1,-0.011677077365474438,1,0,213,2603.549593085223,133.94602738002882,362.745111759908,0.9881420566693006,1,1
1,1,2.005224797986271,0,0,442,132.58506281219107,98.2175362923919,361.8346847486574,0.9826460899942189,1,1
1,1,2.7568402793438693,1,1,498,175.02941825891955,177.89074892498306,360.8887557957689,0.9940992889368285,0,1
1,1,2.0307301943205016,0,0,352,1913.8914540250435,148.0913827429162,361.76826382517316,0.9908426807175301,1,1
1,1,-0.050331233217528915,1,0,189,2010.176094283635,67.31103918042949,359.8013285662349,-0.04425913615892519,0,1
1,0,-0.012266888257914691,1,0,157,2445.0153554317285,120.8419922049963,216.4075850386679,0.995244746991278,0,1
1,1,-0.03254700779627639,1,0,81,1954.8165035228467,83.33888827670464,359.34965309464417,0.994138134959966,1,1
1,0,-0.011112587099509429,0,0,159,4617.917993490371,119.06311024620084,360.94359984271097,0.9952029329540407,1,1
1,0,0.006977744713106653,1,0,23,2056.344372018111,93.51654352192338,359.93539593096887,0.9956479823290998,2,1
0,0,0.020072664456310913,1,0,169,4112.510595609307,77.16942380795663,360.71815902350454,-0.10223759009475165,1,0
1,1,-0.05030817048131261,0,0,148,3630.794926803757,140.71221121304012,359.84925617660826,0.9904956278781865,0,1
1,1,0.967291000892062,0,0,457,169.04575970332422,156.54631533630862,361.7160213089085,0.9908047794006349,0,1
1,1,-0.007035753822231991,0,0,469,115.14576943653623,178.60382946279006,359.32992741421197,-0.03026784754467246,0,0
1,0,-0.018963298081685787,0,0,116,2608.611415786152,172.69812863300533,360.1771736453605,1.0019279160828616,0,1
0,0,-0.0302326447124202,1,1,501,-212.37787299963207,112.36456749589263,360.6428798902311,1.0022052986964947,0,0
1,0,0.015434550736154346,1,0,72,5494.606405199858,71.93517042039758,358.9321483448401,0.9921302047381027,0,1
1,1,1.9639869079127814,0,1,455,192.47661776531064,167.3998709997836,177.75306972505643,1.007993734770331,0,1
1,0,0.015425702087831204,0,0,97,178.48294067051592,79.16151864364565,358.9636341057578,0.9899519382778045,0,0
0,0,0.01383067176497987,1,0,64,2457.2661508063748,71.77843164593992,360.09720901487765,0.9912998362179364,1,1
1,1,2.8490769129612747,0,1,538,102.04425250558056,247.07743678930433,360.869276872754,0.9926834633944693,0,0
2,0,-0.013629073647812937,0,0,80,3285.078099243004,134.26385317331685,360.6120845472032,0.9906532723229945,0,1
1,1,0.0399452770892064,1,2,276,2391.595552369711,75.09048789273153,359.92816672330434,0.9993330443978352,2,1
0,0,0.020350585572103282,0,0,467,78.59385322754599,161.6433238203984,360.8740504929676,1.0198664229572174,0,0
1,1,0.9189291577104003,0,0,444,127.05984778390284,117.43376645786233,358.97297213127,0.9942591148843977,2,1
0,0,0.030183001401392767,0,1,229,89.0190639753787,127.27880311649353,361.99323618678085,1.000569464149902,1,1
1,1,-0.05048679949620578,0,0,316,2311.0243789446076,134.88438172892347,176.7483707473232,0.9884005173871959,2,1
1,0,0.01397172303484927,0,0,114,2029.8034656221728,125.86102068450576,143.54626273319437,0.99830284688977,2,1
1,0,0.014500139176960332,1,0,462,231.52001723188923,136.72629414335992,359.83699061624105,-0.06133570120125707,1,0
1,1,0.028555839412025504,0,0,82,2928.6151783159107,113.10840604327198,360.2380732849279,0.9989615691664477,1,1
1,1,0.02208463545695164,0,0,259,3605.1711878821757,118.67432481148849,184.62689565410855,0.9979055427450371,1,1
1,0,2.8863420806062305,0,0,518,155.30936179834708,143.66960954642204,309.8080426953136,-0.09106839530711557,2,0
1,0,-0.01749102382383569,1,0,40,1756.788590397559,63.177652475852994,363.51939197013695,0.9914968974768976,2,1
1,1,2.957567399102663,0,0,462,212.84953386570479,280.48353375552153,360.88585461869843,-0.08234536216218412,0,0
1,1,0.906842998024734,0,0,286,232.09740133702869,142.0447774610034,362.0853696493302,0.9911749366304395,0,1
1,1,2.0845524940215228,1,1,532,15.587985445052091,78.98078145690812,357.5425151343422,0.9926019617768804,0,0
1,1,-0.0005247346374602944,1,0,537,167.19255020814413,83.62326736050687,359.23356573817216,-0.11245079611662882,0,0
0,0,-0.01892186343527022,0,1,469,-46.305768325015045,145.95125024407332,361.9561537318045,0.9995485275215039,0,1
1,1,-0.025730946506610102,0,0,69,1901.4859476255035,164.1249468713835,361.38787504114725,0.9950702599962826,2,1
